,req_t,depart_t,travel_t,arr_t,parking_t,lea_t,charge_label,char_t,req_interval,depart_interval,lea_interval,arr_interval,dest,waiting_time,time_label
162,2022-02-17 06:44:23,2022-02-17 06:59:23,49,2022-02-17 07:48:23,565.75,2022-02-17 17:14:08,0,,31,32,73,35,2,9.35,2.0
163,2022-02-17 06:45:26,2022-02-17 07:00:26,52,2022-02-17 07:52:26,1419.4666666666667,2022-02-18 07:31:54,0,,31,32,130,35,2,8.3,3.0
164,2022-02-17 06:46:39,2022-02-17 07:01:39,58,2022-02-17 07:59:39,363.1833333333333,2022-02-18 14:02:50,0,,31,32,156,36,2,7.083333333333333,2.0
165,2022-02-17 06:46:46,2022-02-17 07:01:46,93,2022-02-17 08:34:46,143.91666666666666,2022-02-17 10:58:41,0,,31,32,48,38,3,6.966666666666667,1.0
166,2022-02-17 06:47:00,2022-02-17 07:02:00,18,2022-02-17 07:20:00,,2022-02-17 07:55:00,1,35.0,31,32,36,33,2,6.733333333333333,
167,2022-02-17 06:48:16,2022-02-17 07:03:16,24,2022-02-17 07:27:16,191.1833333333333,2022-02-17 10:38:27,0,,31,32,46,34,3,5.466666666666667,2.0
168,2022-02-17 06:48:33,2022-02-17 07:03:33,28,2022-02-17 07:31:33,5.366666666666666,2022-02-18 07:36:55,0,,31,32,130,34,2,5.183333333333334,0.0
169,2022-02-17 06:48:39,2022-02-17 07:03:39,57,2022-02-17 08:00:39,22.466666666666665,2022-02-17 08:23:07,0,,31,32,37,36,1,5.083333333333333,0.0
170,2022-02-17 06:49:15,2022-02-17 07:04:15,4,2022-02-17 07:08:15,431.78333333333336,2022-02-17 14:20:02,0,,31,32,61,32,1,4.483333333333333,2.0
171,2022-02-17 06:49:40,2022-02-17 07:04:40,16,2022-02-17 07:20:40,1438.7,2022-02-18 07:19:22,0,,31,32,129,33,1,4.066666666666666,3.0
172,2022-02-17 06:49:56,2022-02-17 07:04:56,28,2022-02-17 07:32:56,867.1833333333333,2022-02-17 22:00:07,0,,31,32,92,34,1,3.8,3.0
173,2022-02-17 06:50:57,2022-02-17 07:05:57,97,2022-02-17 08:42:57,430.3833333333333,2022-02-18 15:53:20,0,,31,32,163,39,3,2.783333333333333,2.0
174,2022-02-17 06:51:39,2022-02-17 07:06:39,46,2022-02-17 07:52:39,551.2333333333333,2022-02-17 17:03:53,0,,31,32,72,35,2,2.083333333333333,2.0
175,2022-02-17 06:52:27,2022-02-17 07:07:27,27,2022-02-17 07:34:27,647.9833333333333,2022-02-18 18:22:26,0,,31,32,173,34,3,1.2833333333333334,3.0
176,2022-02-17 06:52:55,2022-02-17 07:07:55,55,2022-02-17 08:02:55,627.6833333333333,2022-02-17 18:30:36,0,,31,32,78,36,3,0.8166666666666667,3.0
177,2022-02-17 06:53:05,2022-02-17 07:08:05,20,2022-02-17 07:28:05,629.5166666666667,2022-02-17 17:57:36,0,,31,32,76,34,3,0.65,3.0
178,2022-02-17 06:53:45,2022-02-17 07:08:45,15,2022-02-17 07:23:45,550.95,2022-02-18 16:34:42,0,,32,33,166,34,3,14.983333333333333,2.0
179,2022-02-17 06:53:48,2022-02-17 07:08:48,17,2022-02-17 07:25:48,735.7833333333333,2022-02-18 19:41:35,0,,32,33,179,34,2,14.933333333333334,3.0
180,2022-02-17 06:54:28,2022-02-17 07:09:28,41,2022-02-17 07:50:28,3.25,2022-02-17 07:53:43,0,,32,33,35,35,3,14.266666666666667,0.0
181,2022-02-17 06:55:45,2022-02-17 07:10:45,36,2022-02-17 07:46:45,566.7833333333333,2022-02-17 17:13:32,0,,32,33,73,35,1,12.983333333333333,2.0
182,2022-02-17 06:55:56,2022-02-17 07:10:56,6,2022-02-17 07:16:56,807.05,2022-02-17 20:43:59,0,,32,33,87,33,3,12.8,3.0
183,2022-02-17 06:55:58,2022-02-17 07:10:58,14,2022-02-17 07:24:58,489.6833333333333,2022-02-17 15:34:39,0,,32,33,66,34,1,12.766666666666667,2.0
184,2022-02-17 06:56:18,2022-02-17 07:11:18,18,2022-02-17 07:29:18,570.1166666666667,2022-02-18 16:59:25,0,,32,33,168,34,2,12.433333333333334,2.0
185,2022-02-17 06:57:06,2022-02-17 07:12:06,28,2022-02-17 07:40:06,222.1833333333333,2022-02-17 11:22:17,0,,32,33,49,35,2,11.633333333333333,2.0
186,2022-02-17 06:57:39,2022-02-17 07:12:39,92,2022-02-17 08:44:39,626.4,2022-02-18 19:11:03,0,,32,33,177,39,2,11.083333333333334,3.0
187,2022-02-17 06:57:42,2022-02-17 07:12:42,75,2022-02-17 08:27:42,165.18333333333334,2022-02-17 11:12:53,0,,32,33,49,38,1,11.033333333333331,1.0
188,2022-02-17 06:59:36,2022-02-17 07:14:36,45,2022-02-17 07:59:36,78.06666666666666,2022-02-17 09:17:40,0,,32,33,41,36,1,9.133333333333333,1.0
189,2022-02-17 06:59:37,2022-02-17 07:14:37,37,2022-02-17 07:51:37,135.01666666666668,2022-02-17 10:06:38,0,,32,33,44,35,3,9.116666666666667,1.0
190,2022-02-17 06:59:38,2022-02-17 07:14:38,27,2022-02-17 07:41:38,10.833333333333334,2022-02-17 07:52:28,0,,32,33,35,35,1,9.1,0.0
191,2022-02-17 06:59:42,2022-02-17 07:14:42,54,2022-02-17 08:08:42,606.5,2022-02-17 18:15:12,0,,32,33,77,36,1,9.033333333333331,3.0
192,2022-02-17 07:00:17,2022-02-17 07:15:17,19,2022-02-17 07:34:17,724.7,2022-02-17 19:38:59,0,,32,33,83,34,1,8.45,3.0
193,2022-02-17 07:00:48,2022-02-17 07:15:48,10,2022-02-17 07:25:48,704.3333333333334,2022-02-18 19:10:08,0,,32,33,177,34,1,7.933333333333334,3.0
194,2022-02-17 07:01:07,2022-02-17 07:16:07,34,2022-02-17 07:50:07,1257.8666666666666,2022-02-18 04:47:59,0,,32,33,119,35,1,7.616666666666666,3.0
195,2022-02-17 07:01:07,2022-02-17 07:16:07,65,2022-02-17 08:21:07,554.5333333333333,2022-02-17 17:35:39,0,,32,33,74,37,2,7.616666666666666,2.0
196,2022-02-17 07:01:19,2022-02-17 07:16:19,23,2022-02-17 07:39:19,599.0666666666667,2022-02-18 17:38:23,0,,32,33,170,35,1,7.416666666666667,2.0
197,2022-02-17 07:02:32,2022-02-17 07:17:32,42,2022-02-17 07:59:32,585.4166666666666,2022-02-17 17:44:57,0,,32,33,75,36,1,6.2,2.0
198,2022-02-17 07:02:49,2022-02-17 07:17:49,7,2022-02-17 07:24:49,25.383333333333333,2022-02-18 07:50:12,0,,32,33,131,34,3,5.916666666666667,0.0
199,2022-02-17 07:03:13,2022-02-17 07:18:13,16,2022-02-17 07:34:13,665.45,2022-02-17 18:39:40,0,,32,33,79,34,2,5.516666666666667,3.0
200,2022-02-17 07:03:32,2022-02-17 07:18:32,28,2022-02-17 07:46:32,9.6,2022-02-17 07:56:08,0,,32,33,36,35,3,5.2,0.0
201,2022-02-17 07:03:33,2022-02-17 07:18:33,22,2022-02-17 07:40:33,460.9,2022-02-17 15:21:27,0,,32,33,65,35,3,5.183333333333334,2.0
202,2022-02-17 07:05:46,2022-02-17 07:20:46,66,2022-02-17 08:26:46,615.6166666666667,2022-02-17 18:42:23,0,,32,33,79,38,2,2.966666666666667,3.0
203,2022-02-17 07:05:51,2022-02-17 07:20:51,49,2022-02-17 08:09:51,561.1333333333333,2022-02-18 17:30:59,0,,32,33,170,37,2,2.8833333333333333,2.0
204,2022-02-17 07:06:08,2022-02-17 07:21:08,44,2022-02-17 08:05:08,444.3333333333333,2022-02-18 15:29:28,0,,32,33,162,36,3,2.6,2.0
205,2022-02-17 07:06:12,2022-02-17 07:21:12,27,2022-02-17 07:48:12,638.5,2022-02-17 18:26:42,0,,32,33,78,35,2,2.533333333333333,3.0
206,2022-02-17 07:06:17,2022-02-17 07:21:17,89,2022-02-17 08:50:17,584.4333333333333,2022-02-18 18:34:43,0,,32,33,174,39,3,2.45,2.0
207,2022-02-17 07:06:40,2022-02-17 07:21:40,18,2022-02-17 07:39:40,135.25,2022-02-18 09:54:55,0,,32,33,140,35,2,2.066666666666667,1.0
208,2022-02-17 07:06:43,2022-02-17 07:21:43,59,2022-02-17 08:20:43,571.6666666666666,2022-02-17 17:52:23,0,,32,33,75,37,3,2.0166666666666666,2.0
209,2022-02-17 07:07:33,2022-02-17 07:22:33,15,2022-02-17 07:37:33,53.65,2022-02-17 08:31:12,0,,32,33,38,34,1,1.1833333333333331,0.0
210,2022-02-17 07:08:08,2022-02-17 07:23:08,30,2022-02-17 07:53:08,547.9,2022-02-17 17:01:02,0,,32,33,72,35,3,0.6,2.0
211,2022-02-17 07:08:18,2022-02-17 07:23:18,28,2022-02-17 07:51:18,262.76666666666665,2022-02-17 12:14:04,0,,32,33,53,35,1,0.4333333333333333,2.0
212,2022-02-17 07:08:30,2022-02-17 07:23:30,15,2022-02-17 07:38:30,594.3333333333334,2022-02-17 17:32:50,0,,32,33,74,34,2,0.2333333333333333,2.0
213,2022-02-17 07:09:14,2022-02-17 07:24:14,46,2022-02-17 08:10:14,543.6333333333333,2022-02-18 17:13:52,0,,33,34,169,37,2,14.5,2.0
214,2022-02-17 07:09:20,2022-02-17 07:24:20,29,2022-02-17 07:53:20,588.1833333333333,2022-02-18 17:41:31,0,,33,34,171,35,2,14.4,2.0
215,2022-02-17 07:09:31,2022-02-17 07:24:31,58,2022-02-17 08:22:31,1374.2666666666669,2022-02-18 07:16:47,0,,33,34,129,37,1,14.216666666666669,3.0
216,2022-02-17 07:09:48,2022-02-17 07:24:48,12,2022-02-17 07:36:48,422.81666666666666,2022-02-18 14:39:37,0,,33,34,159,34,3,13.933333333333334,2.0
217,2022-02-17 07:10:09,2022-02-17 07:25:09,41,2022-02-17 08:06:09,822.9333333333333,2022-02-17 21:49:05,0,,33,34,91,36,1,13.583333333333334,3.0
218,2022-02-17 07:10:53,2022-02-17 07:25:53,59,2022-02-17 08:24:53,595.0,2022-02-18 18:19:53,0,,33,34,173,38,3,12.85,2.0
219,2022-02-17 07:11:00,2022-02-17 07:26:00,23,2022-02-17 07:49:00,,2022-02-17 08:26:00,1,37.0,33,34,38,35,2,12.733333333333333,
220,2022-02-17 07:11:08,2022-02-17 07:26:08,10,2022-02-17 07:36:08,600.35,2022-02-17 17:36:29,0,,33,34,74,34,2,12.6,3.0
221,2022-02-17 07:11:28,2022-02-17 07:26:28,21,2022-02-17 07:47:28,1323.2833333333333,2022-02-18 05:50:45,0,,33,34,123,35,2,12.266666666666667,3.0
222,2022-02-17 07:11:29,2022-02-17 07:26:29,15,2022-02-17 07:41:29,510.98333333333335,2022-02-17 16:12:28,0,,33,34,69,35,2,12.25,2.0
223,2022-02-17 07:11:40,2022-02-17 07:26:40,18,2022-02-17 07:44:40,534.75,2022-02-17 16:39:25,0,,33,34,71,35,2,12.066666666666666,2.0
224,2022-02-17 07:12:10,2022-02-17 07:27:10,30,2022-02-17 07:57:10,595.2333333333333,2022-02-18 17:52:24,0,,33,34,171,36,1,11.566666666666666,2.0
225,2022-02-17 07:12:21,2022-02-17 07:27:21,59,2022-02-17 08:26:21,745.45,2022-02-18 20:51:48,0,,33,34,183,38,1,11.383333333333333,3.0
226,2022-02-17 07:12:45,2022-02-17 07:27:45,12,2022-02-17 07:39:45,590.5666666666667,2022-02-17 17:30:19,0,,33,34,74,35,1,10.983333333333333,2.0
227,2022-02-17 07:13:32,2022-02-17 07:28:32,8,2022-02-17 07:36:32,830.4166666666666,2022-02-18 21:26:57,0,,33,34,186,34,2,10.2,3.0
228,2022-02-17 07:13:37,2022-02-17 07:28:37,94,2022-02-17 09:02:37,727.15,2022-02-17 21:09:46,0,,33,34,89,40,1,10.116666666666667,3.0
229,2022-02-17 07:13:47,2022-02-17 07:28:47,46,2022-02-17 08:14:47,729.95,2022-02-17 20:24:44,0,,33,34,86,37,2,9.95,3.0
230,2022-02-17 07:13:55,2022-02-17 07:28:55,27,2022-02-17 07:55:55,561.8833333333333,2022-02-17 17:17:48,0,,33,34,73,36,2,9.816666666666666,2.0
231,2022-02-17 07:14:08,2022-02-17 07:29:08,47,2022-02-17 08:16:08,445.3,2022-02-17 15:41:26,0,,33,34,67,37,2,9.6,2.0
232,2022-02-17 07:14:12,2022-02-17 07:29:12,17,2022-02-17 07:46:12,1421.4666666666667,2022-02-18 07:27:40,0,,33,34,130,35,2,9.533333333333331,3.0
233,2022-02-17 07:15:02,2022-02-17 07:30:02,12,2022-02-17 07:42:02,515.0833333333334,2022-02-18 16:17:07,0,,33,34,165,35,3,8.7,2.0
234,2022-02-17 07:15:31,2022-02-17 07:30:31,27,2022-02-17 07:57:31,550.6166666666667,2022-02-18 17:08:08,0,,33,34,168,36,1,8.216666666666667,2.0
235,2022-02-17 07:16:25,2022-02-17 07:31:25,52,2022-02-17 08:23:25,593.5333333333333,2022-02-17 18:16:57,0,,33,34,77,37,3,7.316666666666666,2.0
236,2022-02-17 07:16:31,2022-02-17 07:31:31,10,2022-02-17 07:41:31,709.2666666666667,2022-02-17 19:30:47,0,,33,34,82,35,2,7.216666666666667,3.0
237,2022-02-17 07:17:24,2022-02-17 07:32:24,3,2022-02-17 07:35:24,573.0666666666667,2022-02-17 17:08:28,0,,33,34,72,34,1,6.333333333333333,2.0
238,2022-02-17 07:17:39,2022-02-17 07:32:39,1,2022-02-17 07:33:39,614.3333333333334,2022-02-17 17:47:59,0,,33,34,75,34,1,6.083333333333333,3.0
239,2022-02-17 07:17:40,2022-02-17 07:32:40,20,2022-02-17 07:52:40,685.1166666666667,2022-02-18 19:17:47,0,,33,34,177,35,1,6.066666666666666,3.0
240,2022-02-17 07:19:36,2022-02-17 07:34:36,13,2022-02-17 07:47:36,104.95,2022-02-18 09:32:33,0,,33,34,138,35,1,4.133333333333334,1.0
241,2022-02-17 07:20:01,2022-02-17 07:35:01,13,2022-02-17 07:48:01,608.9666666666667,2022-02-17 17:56:59,0,,33,34,76,35,2,3.716666666666667,3.0
242,2022-02-17 07:20:38,2022-02-17 07:35:38,58,2022-02-17 08:33:38,1407.75,2022-02-18 08:01:23,0,,33,34,132,38,2,3.1,3.0
243,2022-02-17 07:21:00,2022-02-17 07:36:00,23,2022-02-17 07:59:00,,2022-02-17 08:29:00,1,30.0,33,34,38,36,1,2.7333333333333334,
244,2022-02-17 07:21:03,2022-02-17 07:36:03,25,2022-02-17 08:01:03,34.5,2022-02-17 08:35:33,0,,33,34,38,36,3,2.683333333333333,0.0
245,2022-02-17 07:21:12,2022-02-17 07:36:12,57,2022-02-17 08:33:12,550.1666666666666,2022-02-18 17:43:22,0,,33,34,171,38,2,2.533333333333333,2.0
246,2022-02-17 07:21:14,2022-02-17 07:36:14,13,2022-02-17 07:49:14,590.6666666666666,2022-02-17 17:39:54,0,,33,34,75,35,1,2.5,2.0
247,2022-02-17 07:21:19,2022-02-17 07:36:19,51,2022-02-17 08:27:19,6.616666666666666,2022-02-18 08:33:56,0,,33,34,134,38,1,2.4166666666666665,0.0
248,2022-02-17 07:21:26,2022-02-17 07:36:26,58,2022-02-17 08:34:26,348.35,2022-02-18 14:22:47,0,,33,34,157,38,2,2.3,2.0
249,2022-02-17 07:22:02,2022-02-17 07:37:02,86,2022-02-17 09:03:02,192.6,2022-02-17 12:15:38,0,,33,34,53,40,1,1.7,2.0
250,2022-02-17 07:22:17,2022-02-17 07:37:17,30,2022-02-17 08:07:17,319.85,2022-02-18 13:27:08,0,,33,34,154,36,2,1.45,2.0
251,2022-02-17 07:22:25,2022-02-17 07:37:25,71,2022-02-17 08:48:25,101.18333333333334,2022-02-18 10:29:36,0,,33,34,142,39,3,1.3166666666666669,1.0
252,2022-02-17 07:22:38,2022-02-17 07:37:38,53,2022-02-17 08:30:38,69.16666666666667,2022-02-17 09:39:48,0,,33,34,43,38,2,1.1,1.0
253,2022-02-17 07:22:50,2022-02-17 07:37:50,30,2022-02-17 08:07:50,775.4833333333333,2022-02-18 21:03:19,0,,33,34,184,36,3,0.9,3.0
254,2022-02-17 07:22:56,2022-02-17 07:37:56,16,2022-02-17 07:53:56,589.0666666666667,2022-02-17 17:43:00,0,,33,34,75,36,3,0.8,2.0
255,2022-02-17 07:23:03,2022-02-17 07:38:03,2,2022-02-17 07:40:03,96.76666666666668,2022-02-18 09:16:49,0,,33,34,137,35,3,0.6833333333333333,1.0
256,2022-02-17 07:23:37,2022-02-17 07:38:37,33,2022-02-17 08:11:37,143.68333333333334,2022-02-18 10:35:18,0,,33,34,142,37,2,0.1166666666666666,1.0
257,2022-02-17 07:23:40,2022-02-17 07:38:40,29,2022-02-17 08:07:40,455.3666666666667,2022-02-18 15:43:02,0,,33,34,163,36,3,0.0666666666666666,2.0
258,2022-02-17 07:24:07,2022-02-17 07:39:07,67,2022-02-17 08:46:07,65.06666666666666,2022-02-18 09:51:11,0,,34,35,139,39,3,14.616666666666667,1.0
259,2022-02-17 07:24:49,2022-02-17 07:39:49,80,2022-02-17 08:59:49,401.2166666666666,2022-02-18 15:41:02,0,,34,35,163,40,2,13.916666666666666,2.0
260,2022-02-17 07:25:03,2022-02-17 07:40:03,23,2022-02-17 08:03:03,569.35,2022-02-18 17:32:24,0,,34,35,170,36,3,13.683333333333334,2.0
261,2022-02-17 07:25:43,2022-02-17 07:40:43,69,2022-02-17 08:49:43,476.6833333333333,2022-02-18 16:46:24,0,,34,35,167,39,2,13.016666666666667,2.0
262,2022-02-17 07:26:10,2022-02-17 07:41:10,17,2022-02-17 07:58:10,153.16666666666666,2022-02-18 10:31:20,0,,34,35,142,36,3,12.566666666666666,1.0
263,2022-02-17 07:26:20,2022-02-17 07:41:20,27,2022-02-17 08:08:20,48.31666666666667,2022-02-17 08:56:39,0,,34,35,40,36,2,12.4,0.0
264,2022-02-17 07:26:44,2022-02-17 07:41:44,13,2022-02-17 07:54:44,606.65,2022-02-17 18:01:23,0,,34,35,76,36,1,12.0,3.0
265,2022-02-17 07:26:48,2022-02-17 07:41:48,54,2022-02-17 08:35:48,717.3833333333333,2022-02-18 20:33:11,0,,34,35,182,38,2,11.933333333333334,3.0
266,2022-02-17 07:26:51,2022-02-17 07:41:51,16,2022-02-17 07:57:51,9.533333333333331,2022-02-17 08:07:23,0,,34,35,36,36,1,11.883333333333333,0.0
267,2022-02-17 07:27:03,2022-02-17 07:42:03,31,2022-02-17 08:13:03,613.8833333333333,2022-02-17 18:26:56,0,,34,35,78,37,1,11.683333333333334,3.0
268,2022-02-17 07:27:12,2022-02-17 07:42:12,52,2022-02-17 08:34:12,776.2333333333333,2022-02-18 21:30:26,0,,34,35,186,38,1,11.533333333333331,3.0
269,2022-02-17 07:27:31,2022-02-17 07:42:31,2,2022-02-17 07:44:31,417.9666666666666,2022-02-17 14:42:29,0,,34,35,63,35,2,11.216666666666669,2.0
270,2022-02-17 07:27:31,2022-02-17 07:42:31,26,2022-02-17 08:08:31,575.5333333333333,2022-02-18 17:44:03,0,,34,35,171,36,1,11.216666666666669,2.0
271,2022-02-17 07:27:56,2022-02-17 07:42:56,33,2022-02-17 08:15:56,49.48333333333333,2022-02-18 09:05:25,0,,34,35,136,37,1,10.8,0.0
272,2022-02-17 07:27:58,2022-02-17 07:42:58,46,2022-02-17 08:28:58,552.3666666666667,2022-02-17 17:41:20,0,,34,35,75,38,3,10.766666666666667,2.0
273,2022-02-17 07:28:00,2022-02-17 07:43:00,21,2022-02-17 08:04:00,44.8,2022-02-17 08:48:48,0,,34,35,39,36,1,10.733333333333333,0.0
274,2022-02-17 07:28:07,2022-02-17 07:43:07,31,2022-02-17 08:14:07,329.43333333333334,2022-02-17 13:43:33,0,,34,35,59,37,2,10.616666666666667,2.0
275,2022-02-17 07:28:43,2022-02-17 07:43:43,21,2022-02-17 08:04:43,572.0,2022-02-18 17:36:43,0,,34,35,170,36,2,10.016666666666667,2.0
276,2022-02-17 07:29:04,2022-02-17 07:44:04,56,2022-02-17 08:40:04,566.7,2022-02-18 18:06:46,0,,34,35,172,39,3,9.666666666666666,2.0
277,2022-02-17 07:29:16,2022-02-17 07:44:16,17,2022-02-17 08:01:16,251.66666666666663,2022-02-17 12:12:56,0,,34,35,53,36,1,9.466666666666669,2.0
278,2022-02-17 07:29:47,2022-02-17 07:44:47,37,2022-02-17 08:21:47,704.6333333333333,2022-02-17 20:06:25,0,,34,35,84,37,3,8.95,3.0
279,2022-02-17 07:30:19,2022-02-17 07:45:19,26,2022-02-17 08:11:19,226.13333333333333,2022-02-18 11:57:27,0,,34,35,148,37,3,8.416666666666666,2.0
280,2022-02-17 07:30:35,2022-02-17 07:45:35,27,2022-02-17 08:12:35,307.0833333333333,2022-02-18 13:19:40,0,,34,35,153,37,3,8.15,2.0
281,2022-02-17 07:32:08,2022-02-17 07:47:08,0,2022-02-17 07:47:08,63.98333333333333,2022-02-17 08:51:07,0,,34,35,39,35,1,6.6,1.0
282,2022-02-17 07:32:09,2022-02-17 07:47:09,13,2022-02-17 08:00:09,577.6,2022-02-17 17:37:45,0,,34,35,74,36,3,6.583333333333333,2.0
283,2022-02-17 07:32:12,2022-02-17 07:47:12,47,2022-02-17 08:34:12,644.35,2022-02-17 19:18:33,0,,34,35,81,38,3,6.533333333333333,3.0
284,2022-02-17 07:32:28,2022-02-17 07:47:28,109,2022-02-17 09:36:28,751.1,2022-02-18 22:07:34,0,,34,35,188,42,3,6.266666666666667,3.0
285,2022-02-17 07:32:36,2022-02-17 07:47:36,60,2022-02-17 08:47:36,624.0,2022-02-17 19:11:36,0,,34,35,81,39,3,6.133333333333334,3.0
286,2022-02-17 07:32:36,2022-02-17 07:47:36,35,2022-02-17 08:22:36,218.11666666666667,2022-02-17 12:00:43,0,,34,35,52,37,2,6.133333333333334,2.0
287,2022-02-17 07:32:40,2022-02-17 07:47:40,24,2022-02-17 08:11:40,327.35,2022-02-17 13:39:01,0,,34,35,59,37,2,6.066666666666666,2.0
288,2022-02-17 07:32:47,2022-02-17 07:47:47,31,2022-02-17 08:18:47,564.4666666666667,2022-02-18 17:43:15,0,,34,35,171,37,3,5.95,2.0
289,2022-02-17 07:33:41,2022-02-17 07:48:41,47,2022-02-17 08:35:41,494.3,2022-02-17 16:49:59,0,,34,35,71,38,3,5.05,2.0
290,2022-02-17 07:33:53,2022-02-17 07:48:53,10,2022-02-17 07:58:53,604.9166666666666,2022-02-18 18:03:48,0,,34,35,172,36,2,4.85,3.0
291,2022-02-17 07:33:55,2022-02-17 07:48:55,28,2022-02-17 08:16:55,559.0833333333334,2022-02-17 17:36:00,0,,34,35,74,37,3,4.816666666666666,2.0
292,2022-02-17 07:34:11,2022-02-17 07:49:11,12,2022-02-17 08:01:11,586.5166666666667,2022-02-18 17:47:42,0,,34,35,171,36,1,4.55,2.0
293,2022-02-17 07:34:19,2022-02-17 07:49:19,24,2022-02-17 08:13:19,587.8166666666667,2022-02-17 18:01:08,0,,34,35,76,37,1,4.416666666666667,2.0
294,2022-02-17 07:34:19,2022-02-17 07:49:19,79,2022-02-17 09:08:19,390.01666666666665,2022-02-17 15:38:20,0,,34,35,66,40,3,4.416666666666667,2.0
295,2022-02-17 07:34:21,2022-02-17 07:49:21,2,2022-02-17 07:51:21,561.2166666666667,2022-02-18 17:12:34,0,,34,35,169,35,2,4.383333333333334,2.0
296,2022-02-17 07:35:03,2022-02-17 07:50:03,27,2022-02-17 08:17:03,492.05,2022-02-17 16:29:06,0,,34,35,70,37,2,3.683333333333333,2.0
297,2022-02-17 07:35:08,2022-02-17 07:50:08,22,2022-02-17 08:12:08,806.5166666666667,2022-02-18 21:38:39,0,,34,35,186,37,2,3.6,3.0
298,2022-02-17 07:35:15,2022-02-17 07:50:15,5,2022-02-17 07:55:15,515.45,2022-02-18 16:30:42,0,,34,35,166,36,3,3.4833333333333334,2.0
299,2022-02-17 07:35:38,2022-02-17 07:50:38,42,2022-02-17 08:32:38,34.733333333333334,2022-02-17 09:07:22,0,,34,35,40,38,3,3.1,0.0
300,2022-02-17 07:35:49,2022-02-17 07:50:49,34,2022-02-17 08:24:49,587.9166666666666,2022-02-18 18:12:44,0,,34,35,173,38,1,2.9166666666666665,2.0
301,2022-02-17 07:36:18,2022-02-17 07:51:18,12,2022-02-17 08:03:18,586.3,2022-02-18 17:49:36,0,,34,35,171,36,3,2.433333333333333,2.0
302,2022-02-17 07:36:38,2022-02-17 07:51:38,90,2022-02-17 09:21:38,582.5166666666667,2022-02-18 19:04:09,0,,34,35,176,41,2,2.1,2.0
303,2022-02-17 07:37:35,2022-02-17 07:52:35,17,2022-02-17 08:09:35,87.86666666666666,2022-02-18 09:37:27,0,,34,35,138,37,3,1.15,1.0
304,2022-02-17 07:37:36,2022-02-17 07:52:36,17,2022-02-17 08:09:36,672.7166666666667,2022-02-18 19:22:19,0,,34,35,177,37,3,1.1333333333333333,3.0
305,2022-02-17 07:37:52,2022-02-17 07:52:52,25,2022-02-17 08:17:52,393.05,2022-02-18 14:50:55,0,,34,35,159,37,3,0.8666666666666667,2.0
306,2022-02-17 07:37:59,2022-02-17 07:52:59,67,2022-02-17 08:59:59,140.25,2022-02-18 11:20:14,0,,34,35,145,40,1,0.75,1.0
307,2022-02-17 07:38:15,2022-02-17 07:53:15,28,2022-02-17 08:21:15,519.8666666666667,2022-02-17 17:01:07,0,,34,35,72,37,3,0.4833333333333333,2.0
308,2022-02-17 07:38:20,2022-02-17 07:53:20,25,2022-02-17 08:18:20,348.31666666666666,2022-02-18 14:06:39,0,,34,35,156,37,3,0.4,2.0
309,2022-02-17 07:38:31,2022-02-17 07:53:31,25,2022-02-17 08:18:31,530.2333333333333,2022-02-18 17:08:45,0,,34,35,169,37,3,0.2166666666666666,2.0
310,2022-02-17 07:38:31,2022-02-17 07:53:31,43,2022-02-17 08:36:31,295.18333333333334,2022-02-18 13:31:42,0,,34,35,154,38,2,0.2166666666666666,2.0
311,2022-02-17 07:38:34,2022-02-17 07:53:34,27,2022-02-17 08:20:34,435.7,2022-02-17 15:36:16,0,,34,35,66,37,2,0.1666666666666666,2.0
312,2022-02-17 07:39:18,2022-02-17 07:54:18,11,2022-02-17 08:05:18,666.2,2022-02-17 19:11:30,0,,35,36,81,36,1,14.433333333333334,3.0
313,2022-02-17 07:39:30,2022-02-17 07:54:30,4,2022-02-17 07:58:30,463.05,2022-02-17 15:41:33,0,,35,36,67,36,3,14.233333333333333,2.0
314,2022-02-17 07:39:38,2022-02-17 07:54:38,32,2022-02-17 08:26:38,78.86666666666666,2022-02-17 09:45:30,0,,35,36,43,38,3,14.1,1.0
315,2022-02-17 07:40:07,2022-02-17 07:55:07,28,2022-02-17 08:23:07,361.1,2022-02-17 14:24:13,0,,35,36,62,37,2,13.616666666666667,2.0
316,2022-02-17 07:40:22,2022-02-17 07:55:22,15,2022-02-17 08:10:22,567.5833333333334,2022-02-18 17:37:57,0,,35,36,170,37,3,13.366666666666667,2.0
317,2022-02-17 07:40:32,2022-02-17 07:55:32,27,2022-02-17 08:22:32,493.6333333333333,2022-02-18 16:36:10,0,,35,36,166,37,1,13.2,2.0
318,2022-02-17 07:41:27,2022-02-17 07:56:27,13,2022-02-17 08:09:27,663.0333333333333,2022-02-17 19:12:29,0,,35,36,81,37,1,12.283333333333331,3.0
319,2022-02-17 07:42:18,2022-02-17 07:57:18,16,2022-02-17 08:13:18,545.1333333333333,2022-02-17 17:18:26,0,,35,36,73,37,2,11.433333333333334,2.0
320,2022-02-17 07:42:36,2022-02-17 07:57:36,25,2022-02-17 08:22:36,200.45,2022-02-18 11:43:03,0,,35,36,147,37,3,11.133333333333333,2.0
321,2022-02-17 07:43:11,2022-02-17 07:58:11,62,2022-02-17 09:00:11,106.78333333333332,2022-02-17 10:46:58,0,,35,36,47,40,2,10.55,1.0
